,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,age_group,AGE-HAOCAI-3-3-E,AGE-JCJY-3-3-E,AGE-YP-3-3-E,AGE-ZFY-3-3-E,记录条数-3-3
36,A02,5,,0,91.91238095238096,1066.8438095238096,597.1071428571429,2764.404285714286,21
47,A02,6,,0,135.24219512195123,1464.9219512195123,698.8385365853659,3366.211707317073,41
86,A03,3,,0,90.1591111111111,549.5702222222222,458.81955555555555,2131.6393333333335,45
142,A04,3,,0,98.8539534883721,644.2513953488373,402.05534883720935,1966.2981395348838,43
167,A04,5,,0,63.28285714285715,610.0171428571429,306.062,1570.7704285714285,70
193,A04,6,,0,93.28158620689655,1058.5580689655174,402.81324137931034,2318.036620689655,145
231,A04,6,99.,0,178.15961538461536,1460.301153846154,502.74115384615385,3120.408076923077,26
261,A08,2,,0,59.221830985915496,675.371971830986,285.5260563380281,1535.0681690140846,71
264,A08,2,99.,0,66.57571428571428,508.33035714285717,634.3303571428571,1756.142142857143,56
265,A08,3,,0,51.994552683896615,574.6448508946322,261.19495029821076,1429.5524254473162,503
280,A08,4,,0,89.08516129032257,651.516129032258,274.0170967741936,1859.86,31
283,A08,5,,0,52.30819832402234,600.4218156424581,284.91592178770946,1552.215,716
291,A08,5,17.,0,27.24695652173913,583.1739130434783,191.45782608695652,1434.1830434782607,23
302,A08,6,,0,68.08673407482306,814.492517694641,289.2308190091001,1850.119069767442,989
311,A08,6,17.,0,134.670350877193,600.2210526315789,341.6536842105263,1922.6289473684212,57
314,A08,6,38.,0,124.41,816.5963636363635,205.895,2099.4468181818183,22
320,A08,6,88.,0,79.45966666666666,1077.54,280.589,2184.4153333333334,30
321,A08,6,89.,0,104.66092307692308,1253.8004615384616,295.54338461538464,2566.2464615384615,65
322,A08,6,93.,0,104.36367741935484,1231.213741935484,728.6274838709677,3114.66135483871,155
324,A08,6,99.,0,98.05366666666667,1096.6653333333334,286.914,2443.3866666666668,30
330,A09,1,,5,49.60860465116279,914.239534883721,1740.4476744186047,3559.4862790697675,43
331,A09,1,,6,31.64552631578947,894.7539473684211,1656.0226315789473,3469.230789473684,38
332,A09,1,,8,64.88575,1057.74775,1624.09,3821.8455000000004,40
333,A09,1,,9,72.98113207547169,947.435283018868,1478.0507547169811,3849.759056603774,53
357,A09,2,,0,93.91618556701032,506.2288659793814,603.9221649484535,1654.416701030928,97
358,A09,2,,1,27.059166666666666,614.7458333333333,709.388125,1817.9660416666666,48
359,A09,2,,2,33.29857142857143,715.0547619047619,629.5954761904762,1723.3228571428572,42
360,A09,2,,3,32.15243902439025,966.2365853658536,856.3946341463414,2500.3143902439024,41
361,A09,2,,4,24.64326923076923,1102.0461538461539,979.7659615384616,2565.8463461538463,52
362,A09,2,,5,56.80552941176471,1246.0811764705882,890.4972941176471,2754.173529411765,85
363,A09,2,,6,28.568714285714286,1206.8842857142856,981.4118571428571,2739.645,70
364,A09,2,,8,29.292688172043007,1330.8904301075268,1220.5374193548387,3170.1593548387095,93
365,A09,2,,9,52.7856,1544.514,1145.0946,3429.2698,50
397,A09,3,,0,56.656061269146605,537.194715536105,377.5983369803063,1575.8376695842448,914
398,A09,3,,1,31.872083333333332,712.3033333333333,464.03125,1659.1024305555557,144
399,A09,3,,2,30.897102803738317,817.1057009345794,516.3740186915887,1822.744672897196,107
400,A09,3,,3,37.33855670103093,988.2123711340207,592.7294845360825,2096.408969072165,97
401,A09,3,,4,40.957906976744184,1139.4765891472869,722.8070542635659,2499.1234108527133,129
402,A09,3,,5,47.876424870466316,1168.950932642487,716.0573056994818,2515.7939896373055,193
403,A09,3,,6,68.09464,1345.40896,854.92896,3053.5722400000004,125
404,A09,3,,8,56.19171428571428,1416.8742285714286,927.3341142857142,3217.230514285714,175
405,A09,3,,9,63.99360655737705,1437.9131147540984,1003.707131147541,3437.1854098360654,122
424,A09,3,44.,5,46.493043478260866,1622.3,1014.3969565217392,3586.4408695652173,23
431,A09,3,45.,5,93.0528,1579.592,982.824,3659.676,25
464,A09,3,99.,5,16.546956521739133,2179.9826086956523,661.6721739130435,3831.988695652174,23
468,A09,4,,0,86.34967213114754,606.6201639344263,309.7055737704918,1569.9516393442623,61
473,A09,4,,5,34.56444444444445,1370.7444444444443,518.7203703703703,2554.6825925925923,27
475,A09,4,,8,71.67,1749.938095238095,955.3571428571429,3602.7266666666665,21
502,A09,5,,0,47.79588043478261,617.7568260869566,278.64222826086956,1547.132510869565,920
503,A09,5,,1,33.29136690647482,911.2630935251798,431.1136690647482,1887.461798561151,139
504,A09,5,,2,29.267471264367817,980.8035632183909,414.8918390804597,1810.609425287356,87
505,A09,5,,3,32.21063829787234,1158.9053191489363,600.3030851063829,2322.4643617021275,94
506,A09,5,,4,40.80897196261682,1221.6720560747665,534.0853271028037,2378.9956074766355,107
507,A09,5,,5,55.33261538461539,1611.5584102564103,799.8206666666666,3124.3779487179486,195
508,A09,5,,6,53.78628205128205,1470.3122435897435,888.2526923076924,3167.4894871794872,156
509,A09,5,,8,64.82867816091954,1657.157528735632,894.9569540229886,3432.217643678161,174
510,A09,5,,9,75.9544094488189,1677.4170866141733,950.0426771653543,3785.9953543307083,127
514,A09,5,17.,0,18.490897435897434,669.3717948717949,174.74089743589744,1519.2164102564104,78
538,A09,5,44.,5,75.2,2104.445909090909,885.0131818181818,4143.212272727273,22
545,A09,5,45.,4,70.64869565217391,1742.8999999999999,876.1552173913043,3927.1747826086958,23
546,A09,5,45.,5,91.784375,1974.3828125,1246.949375,4653.58625,32
547,A09,5,45.,6,143.33363636363637,2265.468181818182,1209.905909090909,5168.549545454545,22
548,A09,5,45.,8,94.12272727272726,1992.0545454545454,965.5486363636363,4141.824090909091,22
593,A09,6,,0,85.40730555555555,903.5270972222222,421.686125,2271.147013888889,720
594,A09,6,,1,61.53588235294118,1320.980705882353,526.3395294117647,2559.597764705882,85
595,A09,6,,2,56.33686046511628,1453.1872093023258,668.3466279069767,2812.0951162790698,86
596,A09,6,,3,63.89672131147541,1430.640819672131,851.2868852459017,3011.5583606557375,61
597,A09,6,,4,72.85470588235295,1933.5917647058823,801.572205882353,3586.5925,68
598,A09,6,,5,87.03619469026549,1963.342831858407,1141.863628318584,4286.600265486726,113
599,A09,6,,6,123.08948717948718,2333.772948717949,1424.148717948718,4934.1879487179485,78
600,A09,6,,8,98.19877551020407,2567.2054081632655,1299.1354081632653,5334.607244897959,98
601,A09,6,,9,117.95021276595745,2625.8784042553193,1657.1267021276597,5932.777234042553,94
604,A09,6,17.,0,184.208679245283,644.0494339622642,443.91415094339624,2244.747924528302,53
609,A09,6,17.,5,82.77269230769231,1816.44,1443.8934615384617,4532.555769230769,26
611,A09,6,17.,8,140.86304347826086,1785.0304347826086,1173.346956521739,4370.673913043478,23
619,A09,6,38.,0,205.36041666666665,942.8770833333333,351.71416666666664,2688.7641666666664,24
638,A09,6,44.,5,152.33642857142857,2727.3985714285714,1263.402142857143,5451.295,28
645,A09,6,45.,3,207.37240000000003,2903.2291999999998,1845.1444000000001,6671.478,25
646,A09,6,45.,4,203.6325,2681.084375,1184.4871875000001,5183.4759375,32
647,A09,6,45.,5,210.88465517241377,2816.3706896551726,1624.6608620689656,6429.120517241379,58
648,A09,6,45.,6,230.44787878787878,2776.6612121212124,1558.9987878787879,6348.8057575757575,33
649,A09,6,45.,8,276.7603571428571,3645.4357142857143,2090.6175,7715.292142857143,28
672,A09,6,89.,0,86.42238095238096,1945.5466666666664,494.7295238095238,3602.8547619047617,21
681,A09,6,93.,0,95.30136363636365,785.075,550.8118181818182,2633.6749999999997,44
696,A09,6,99.,0,147.40226666666666,570.5778666666668,449.3354666666667,2331.0710666666664,75
721,A15,3,,1,62.96861111111111,922.8916666666667,896.5111111111112,3311.3991666666666,36
722,A15,3,,2,81.34644444444444,1055.4044444444444,1193.9357777777777,3789.451111111111,45
723,A15,3,,3,139.8086111111111,1266.6583333333333,1586.1711111111113,4695.026944444445,36
724,A15,3,,4,125.94545454545454,1059.1696969696968,1337.5609090909093,3815.87,33
725,A15,3,,5,96.16526315789474,1219.171052631579,1348.3292105263158,4080.6734210526315,38
771,A15,5,,2,78.14857142857143,1985.204761904762,1296.3023809523809,4896.60761904762,21
772,A15,5,,3,110.41724137931034,1963.8655172413792,1419.9627586206896,5224.235862068966,29
773,A15,5,,4,113.40707317073169,1723.1048780487806,1390.7317073170732,4657.614390243903,41
774,A15,5,,5,122.88525252525253,2138.3868686868686,1667.3263636363636,5781.82696969697,99
775,A15,5,,6,120.53435294117646,2084.3183529411763,1599.0662352941176,5440.250235294118,85
776,A15,5,,8,128.47532467532469,2162.865974025974,1733.0354545454547,5940.255324675324,77
777,A15,5,,9,243.763125,2822.6559375,2426.44125,7967.1434375,32
791,A15,5,33.,5,225.33675675675678,2592.852162162162,1481.1151351351352,6492.364864864865,37
792,A15,5,33.,6,277.39767441860465,2806.676511627907,1654.1351162790697,6826.9144186046515,43
793,A15,5,33.,8,355.2885714285714,3282.227619047619,1762.9680952380954,7976.839047619047,21
799,A15,5,34.,6,369.3647619047619,3719.12380952381,1720.9728571428573,8468.925714285715,21
840,A15,6,,1,267.7381632653061,2571.663673469388,1839.470612244898,7043.052857142858,49
841,A15,6,,2,252.94456140350877,3725.747192982456,3029.414649122807,9621.976666666667,114
842,A15,6,,3,232.55633027522936,3781.648348623853,3155.1336697247707,9702.53770642202,109
843,A15,6,,4,243.32572519083968,3795.396030534351,3288.952748091603,10089.576946564886,131
844,A15,6,,5,231.01467796610171,3878.9329152542373,3264.390779661017,9943.518881355933,295
845,A15,6,,6,248.47449152542373,4009.6252966101692,3587.3329661016946,10586.268177966102,236
846,A15,6,,8,273.56984375,4277.395208333333,3232.785625,10953.34734375,192
847,A15,6,,9,235.31872093023256,5294.46476744186,4035.4989534883716,13302.498372093025,86
871,A15,6,32.,4,16589.161666666667,6437.00125,5860.229583333334,42504.9425,24
872,A15,6,32.,5,16181.744255319149,8069.123829787234,5249.37914893617,41244.24191489362,47
873,A15,6,32.,6,12095.825909090909,7052.248181818181,4302.71,36776.21681818182,22
877,A15,6,33.,1,740.235267857143,4954.120357142857,3077.052857142857,11739.406607142857,112
878,A15,6,33.,2,323.23388429752066,4709.50652892562,2928.6879752066116,10717.899132231405,242
879,A15,6,33.,3,348.3809420289855,5221.739130434783,3657.7684782608694,12305.289420289855,138
880,A15,6,33.,4,427.79,5644.470533333333,3183.4782,12786.597,150
881,A15,6,33.,5,432.2530303030303,5592.560454545454,3583.726553030303,12659.417575757576,264
882,A15,6,33.,6,425.21910052910056,5505.2556613756615,3238.3323280423283,12395.927513227512,189
883,A15,6,33.,8,489.0909146341464,5652.009207317074,3244.558414634146,12694.173414634146,164
884,A15,6,33.,9,560.6139393939394,5809.409090909091,2487.743636363636,12718.56696969697,33
