,basy_zyzd_jbbm_for_str_6,basy_yydj,HAOCAI-6-only_disease-E,JCJY-6-only_disease-E,YP-6-only_disease-E,ZFY-6-only_disease-E,记录条数-6-only_disease
8,A02.00,5,84.11,1434.338,632.266,3222.3916,25
9,A02.00,6,152.7242857142857,1478.857142857143,628.9028571428571,3330.9979365079366,63
23,A03.90,3,35.737096774193546,737.3593548387097,390.1293548387097,2019.5709677419356,31
34,A04.90,3,59.1588,983.816,837.3908,2452.5204,25
36,A04.90,5,57.15455882352941,1089.1111764705881,533.8189705882353,2570.216470588235,68
37,A04.90,6,95.2263125,1206.8888124999999,477.25406250000003,2668.620125,160
38,A04.90,7,17.928545454545457,632.9661818181818,592.1790909090909,1650.9774545454545,55
51,A08.00,3,54.341071428571425,683.8714285714286,244.92357142857142,1810.139642857143,28
53,A08.00,5,45.39074074074074,652.1592592592592,197.93074074074073,1447.5862962962963,27
54,A08.00,6,54.38333333333333,1046.6595238095238,197.41309523809525,2223.005476190476,42
59,A08.10,6,173.1485964912281,1368.5350877192982,433.6177192982456,2831.293684210526,57
73,A09.00,1,38.23464285714285,857.7342857142858,1284.7964285714286,2868.6235714285713,28
74,A09.00,2,28.26809523809524,788.4071428571428,795.9388095238095,2144.305714285714,42
75,A09.00,3,42.804033613445384,828.2475630252102,450.511974789916,1993.622268907563,238
76,A09.00,4,67.60137499999999,1311.0276250000002,505.48375,2651.1955000000003,80
77,A09.00,5,66.67716666666666,1267.349861111111,561.3016111111111,2724.5509166666666,360
78,A09.00,6,110.15581818181818,1790.6999545454546,871.0463181818182,3848.836045454546,440
79,A09.00,7,15.653731092436974,612.7036470588235,596.0274789915966,1599.4923865546218,595
80,A09.90,1,43.18385416666667,910.3432291666667,1097.8479166666666,2668.305208333333,96
81,A09.90,2,33.286227272727274,947.5552272727273,1012.7955000000001,2537.4684545454547,220
82,A09.90,3,36.953816199376945,976.0854672897196,481.8609813084112,2095.919112149533,642
83,A09.90,4,55.102874251497006,1244.5040718562873,514.9052095808383,2357.4844311377246,167
84,A09.90,5,50.98690031152648,1240.4534579439253,420.67263239875393,2436.224984423676,642
85,A09.90,6,101.37162162162163,1612.0459300476948,702.7836089030206,3367.9102543720187,629
86,A09.90,7,15.261102803738316,559.6072074766355,593.0703831775701,1536.8176859813084,5350
89,A15.00,3,101.50102040816327,1360.541836734694,985.1948979591838,4383.061734693877,98
90,A15.00,4,115.67,1983.2617647058821,1588.3744117647057,5665.409411764706,34
91,A15.00,5,175.62587628865978,2726.8397250859107,1506.6502749140893,6747.673367697595,291
92,A15.00,6,370.6236353944563,5161.192313432835,3272.4849040511726,11774.768720682303,938
93,A15.00,7,166.4697260273973,2211.880821917808,2393.878082191781,7160.12109589041,73
100,A15.20,5,1453.8408108108108,2948.491891891892,2018.6248648648648,9847.999729729729,37
101,A15.20,6,7641.5509909909915,6869.602432432433,3809.651891891892,24619.196936936936,111
103,A15.30,3,193.91363636363636,1501.1181818181817,757.4030909090909,4332.084,55
104,A15.30,4,185.53027027027028,2618.674594594595,2084.6845945945947,8189.672432432432,37
105,A15.30,5,176.56971428571427,2432.0457142857144,1327.9145714285714,6227.433714285714,35
106,A15.30,6,363.4565806451613,4477.818129032258,1765.0568064516128,9207.716483870967,310
110,A15.50,6,699.1354545454545,3886.727727272727,1230.0404545454546,9136.884545454544,22
114,A15.60,6,1930.3461818181818,5512.234363636364,3933.4343636363637,17267.234545454547,55
119,A16.00,3,201.64215053763442,1319.279569892473,934.3662365591398,4649.815913978495,93
121,A16.00,5,154.03289855072464,2305.04,1010.7146376811594,5238.0815942028985,69
122,A16.00,6,347.7968103448276,4254.490689655172,1573.0716379310345,8881.540862068965,116
143,A16.20,2,104.68095238095239,1590.452380952381,1376.2080952380952,5229.865238095238,21
144,A16.20,3,86.96436363636363,1792.2932727272728,940.6236363636364,4695.228681818182,220
145,A16.20,4,132.39455696202532,1641.4126582278482,1371.3541772151898,4920.417848101266,79
146,A16.20,5,469.5968954248366,3015.989607843137,1622.3425163398692,7779.253790849673,306
147,A16.20,6,548.4045650500385,5387.885242494226,2714.8888221709008,11077.536643571979,1299
148,A16.20,7,56.40661764705882,1233.261911764706,1086.4914705882352,3963.8852941176474,68
152,A16.40,6,588.2042105263157,3994.133947368421,2225.069210526316,9792.66710526316,38
156,A16.50,5,336.1647619047619,3112.149365079365,1422.2414285714285,7193.767777777778,63
157,A16.50,6,819.2887826086957,4917.177086956522,2104.757260869565,11318.567304347825,230
160,A16.70,4,92.3721153846154,2169.548076923077,853.0826923076924,4542.816346153846,52
173,A17.00,6,1660.2095744680848,7247.250212765957,4776.624893617021,19487.288936170215,47
178,A17.80,6,823.8325,9528.653529411764,6694.47705882353,22770.81411764706,68
184,A18.00,6,6167.981612903225,8170.511854838709,5902.863225806452,30396.734112903225,124
195,A18.03,6,4415.0653571428575,5113.452857142857,2906.8735714285717,20422.95107142857,28
200,A18.10,6,1120.9991803278688,4490.205737704918,1663.9657377049182,10455.21475409836,61
205,A18.11,6,838.6873076923077,4282.192307692308,2342.545769230769,11957.026923076923,26
211,A18.20,6,1109.7621739130434,4081.8857608695653,1324.0751086956523,9923.537391304348,92
219,A18.30,6,2889.947413793104,8688.968793103448,8726.28551724138,27143.41051724138,58
225,A18.31,6,812.4882978723404,6096.292127659574,1960.717659574468,11776.333829787232,47
236,A18.80,6,2061.3721739130433,8032.7373913043475,4495.014347826087,20526.95739130435,23
242,A19.00,6,397.598,7972.876222222222,4697.945111111111,16536.662,45
251,A19.80,6,362.39666666666665,7740.468148148148,5552.671851851853,18484.125185185185,27
282,A31.00,6,346.9290697674419,6252.187209302326,2512.731162790698,11796.85,43
303,A38.x0,5,43.12875,676.7096875,362.1203125,1862.4025,32
304,A38.x0,6,91.05580645161291,871.4580645161291,465.47903225806454,2232.3929032258065,31
323,A41.00,6,2317.898823529412,14042.18274509804,14307.05274509804,43420.45431372549,51
327,A41.10,6,1532.4403333333335,9156.173999999999,8149.408333333334,28151.629333333334,30
330,A41.20,5,272.8985714285714,3888.6104761904767,2892.4942857142855,10938.914761904762,21
331,A41.20,6,1836.4362264150943,11056.788301886792,10197.340566037738,35504.39264150943,53
339,A41.50,3,203.69268292682926,4993.620731707318,3614.6046341463416,13321.386585365854,41
340,A41.50,4,726.5972972972972,5891.327567567568,4901.568378378378,18924.372702702705,37
341,A41.50,5,477.6615611814346,4359.306582278481,2897.7505063291137,11496.103080168778,237
342,A41.50,6,1902.0879935794544,10020.463772070625,8331.685377207063,30760.690064205457,623
347,A41.80,6,3044.3654430379747,11776.262151898734,13110.451772151899,40111.15936708861,79
349,A41.90,1,571.7470588235294,2481.5586274509806,2745.1292156862746,9939.244117647058,51
350,A41.90,2,260.9837323943662,3046.794014084507,2954.2058450704226,9144.115140845071,142
351,A41.90,3,240.84346518987343,2803.6219936708862,2063.8358386075947,7642.685237341772,632
352,A41.90,4,667.3120923913044,4599.503559782609,5092.314266304348,15452.893478260869,368
353,A41.90,5,511.6936723602484,3556.307639751553,2652.4419177018635,10284.12007763975,1288
354,A41.90,6,1406.6013971476916,7537.935025380711,6010.056707759246,22000.036473289823,4137
355,A41.90,7,125.76231292517008,1584.2391156462584,1785.3042176870747,5353.193129251701,147
366,A46.x0,5,40.17208333333333,1428.16875,1052.0975,3558.265,24
367,A46.x0,6,134.07961038961037,1923.0935064935065,1357.635974025974,5807.353246753247,77
373,A48.10,6,888.8726666666666,6664.399333333334,4271.059333333334,16563.696,30
380,A49.00,6,317.6246875,4751.765,4079.6184375,12785.0940625,32
393,A49.30,2,33.454047619047614,627.5738095238095,626.979761904762,1770.9350000000002,42
394,A49.30,3,30.11402985074627,914.4355223880597,644.3792537313433,2496.1336194029855,268
395,A49.30,4,61.78462962962963,1007.3501851851851,832.6981481481481,2833.471111111111,54
396,A49.30,5,44.7455376344086,1010.8403225806451,592.7611827956989,2452.2467204301074,186
397,A49.30,6,48.16522003034901,895.6623216995447,598.7134294385432,3095.9737329286795,659
398,A49.30,7,30.7925,517.1526973684211,561.9822368421053,1617.7501315789473,152
